URL,Status,Error
https://goodparty.org/elections/mn/beltrami-county/obrien-township,404,
https://goodparty.org/elections/mn/burnsville-public-school-district,404,
https://goodparty.org/elections/mn/kandiyohi-county/regal-city,,No response received
https://goodparty.org/elections/position/mn/big-falls/healthcare-district-board-hospital-district-board,,No response received
